项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,42871.13元/平方米(按建筑面积计)楼层,34,房号,3410,用途,商务公寓,,建筑面积48.64平方米,户内面积,29.26平方米,分摊面积,19.38平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,41913.99元/平方米(按建筑面积计)楼层,33,房号,3301,用途,商务公寓,,建筑面积46.97平方米,户内面积,29.26平方米,分摊面积,17.71平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,41271.14元/平方米(按建筑面积计)楼层,33,房号,3302,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,41271.14元/平方米(按建筑面积计)楼层,33,房号,3303,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,40971.14元/平方米(按建筑面积计)楼层,33,房号,3304,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,41271.14元/平方米(按建筑面积计)楼层,33,房号,3305,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,41271.14元/平方米(按建筑面积计)楼层,33,房号,3306,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,41271.14元/平方米(按建筑面积计)楼层,33,房号,3307,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,41271.14元/平方米(按建筑面积计)楼层,33,房号,3308,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,41271.14元/平方米(按建筑面积计)楼层,33,房号,3309,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,41913.99元/平方米(按建筑面积计)楼层,33,房号,3310,用途,商务公寓,,建筑面积46.97平方米,户内面积,29.26平方米,分摊面积,17.71平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,42771.13元/平方米(按建筑面积计)楼层,33,房号,3311,用途,商务公寓,,建筑面积46.97平方米,户内面积,29.26平方米,分摊面积,17.71平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,42128.27元/平方米(按建筑面积计)楼层,33,房号,3312,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,42128.27元/平方米(按建筑面积计)楼层,33,房号,3313,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,42128.27元/平方米(按建筑面积计)楼层,33,房号,3314,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,42128.27元/平方米(按建筑面积计)楼层,33,房号,3315,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,42128.27元/平方米(按建筑面积计)楼层,33,房号,3316,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,41828.27元/平方米(按建筑面积计)楼层,33,房号,3317,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,42771.13元/平方米(按建筑面积计)楼层,33,房号,3320,用途,商务公寓,,建筑面积46.97平方米,户内面积,29.26平方米,分摊面积,17.71平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,45449.69元/平方米(按建筑面积计)楼层,33,房号,3321,用途,商务公寓,,建筑面积55.64平方米,户内面积,34.66平方米,分摊面积,20.98平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,45449.69元/平方米(按建筑面积计)楼层,33,房号,3322,用途,商务公寓,,建筑面积55.64平方米,户内面积,34.66平方米,分摊面积,20.98平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,41813.99元/平方米(按建筑面积计)楼层,32,房号,3201,用途,商务公寓,,建筑面积46.97平方米,户内面积,29.26平方米,分摊面积,17.71平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,41171.14元/平方米(按建筑面积计)楼层,32,房号,3202,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,41171.14元/平方米(按建筑面积计)楼层,32,房号,3203,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,40871.14元/平方米(按建筑面积计)楼层,32,房号,3204,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,41171.14元/平方米(按建筑面积计)楼层,32,房号,3205,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,41171.14元/平方米(按建筑面积计)楼层,32,房号,3206,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,41171.14元/平方米(按建筑面积计)楼层,32,房号,3207,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,41171.14元/平方米(按建筑面积计)楼层,32,房号,3208,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,41171.14元/平方米(按建筑面积计)楼层,32,房号,3209,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,41813.99元/平方米(按建筑面积计)楼层,32,房号,3210,用途,商务公寓,,建筑面积46.97平方米,户内面积,29.26平方米,分摊面积,17.71平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,42671.13元/平方米(按建筑面积计)楼层,32,房号,3211,用途,商务公寓,,建筑面积46.97平方米,户内面积,29.26平方米,分摊面积,17.71平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,42028.27元/平方米(按建筑面积计)楼层,32,房号,3212,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,42028.27元/平方米(按建筑面积计)楼层,32,房号,3213,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,42028.27元/平方米(按建筑面积计)楼层,32,房号,3214,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,42028.27元/平方米(按建筑面积计)楼层,32,房号,3215,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,42028.27元/平方米(按建筑面积计)楼层,32,房号,3216,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,41728.27元/平方米(按建筑面积计)楼层,32,房号,3217,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,42028.27元/平方米(按建筑面积计)楼层,32,房号,3218,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,42028.27元/平方米(按建筑面积计)楼层,32,房号,3219,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,42671.13元/平方米(按建筑面积计)楼层,32,房号,3220,用途,商务公寓,,建筑面积46.97平方米,户内面积,29.26平方米,分摊面积,17.71平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,45349.69元/平方米(按建筑面积计)楼层,32,房号,3221,用途,商务公寓,,建筑面积55.64平方米,户内面积,34.66平方米,分摊面积,20.98平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,45349.69元/平方米(按建筑面积计)楼层,32,房号,3222,用途,商务公寓,,建筑面积55.64平方米,户内面积,34.66平方米,分摊面积,20.98平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,41713.99元/平方米(按建筑面积计)楼层,31,房号,3101,用途,商务公寓,,建筑面积46.97平方米,户内面积,29.26平方米,分摊面积,17.71平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,41071.14元/平方米(按建筑面积计)楼层,31,房号,3102,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,41071.14元/平方米(按建筑面积计)楼层,31,房号,3103,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,40771.14元/平方米(按建筑面积计)楼层,31,房号,3104,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,41071.14元/平方米(按建筑面积计)楼层,31,房号,3105,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,41071.14元/平方米(按建筑面积计)楼层,31,房号,3106,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,41071.14元/平方米(按建筑面积计)楼层,31,房号,3107,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,41071.14元/平方米(按建筑面积计)楼层,31,房号,3108,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,41071.14元/平方米(按建筑面积计)楼层,31,房号,3109,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,41713.99元/平方米(按建筑面积计)楼层,31,房号,3110,用途,商务公寓,,建筑面积46.97平方米,户内面积,29.26平方米,分摊面积,17.71平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,42571.13元/平方米(按建筑面积计)楼层,31,房号,3111,用途,商务公寓,,建筑面积46.97平方米,户内面积,29.26平方米,分摊面积,17.71平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,41928.27元/平方米(按建筑面积计)楼层,31,房号,3112,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,41928.27元/平方米(按建筑面积计)楼层,31,房号,3113,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,41928.27元/平方米(按建筑面积计)楼层,31,房号,3114,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,41928.27元/平方米(按建筑面积计)楼层,31,房号,3115,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,41928.27元/平方米(按建筑面积计)楼层,31,房号,3116,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,41628.27元/平方米(按建筑面积计)楼层,31,房号,3117,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,41928.27元/平方米(按建筑面积计)楼层,31,房号,3118,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,41928.27元/平方米(按建筑面积计)楼层,31,房号,3119,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,42571.13元/平方米(按建筑面积计)楼层,31,房号,3120,用途,商务公寓,,建筑面积46.97平方米,户内面积,29.26平方米,分摊面积,17.71平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,45249.69元/平方米(按建筑面积计)楼层,31,房号,3121,用途,商务公寓,,建筑面积55.64平方米,户内面积,34.66平方米,分摊面积,20.98平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,45249.69元/平方米(按建筑面积计)楼层,31,房号,3122,用途,商务公寓,,建筑面积55.64平方米,户内面积,34.66平方米,分摊面积,20.98平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,41613.99元/平方米(按建筑面积计)楼层,30,房号,3001,用途,商务公寓,,建筑面积46.97平方米,户内面积,29.26平方米,分摊面积,17.71平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,40971.14元/平方米(按建筑面积计)楼层,30,房号,3002,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,40971.14元/平方米(按建筑面积计)楼层,30,房号,3003,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,40671.14元/平方米(按建筑面积计)楼层,30,房号,3004,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,40971.14元/平方米(按建筑面积计)楼层,30,房号,3005,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,40971.14元/平方米(按建筑面积计)楼层,30,房号,3006,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,40971.14元/平方米(按建筑面积计)楼层,30,房号,3007,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,40971.14元/平方米(按建筑面积计)楼层,30,房号,3008,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,40971.14元/平方米(按建筑面积计)楼层,30,房号,3009,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,41613.99元/平方米(按建筑面积计)楼层,30,房号,3010,用途,商务公寓,,建筑面积46.97平方米,户内面积,29.26平方米,分摊面积,17.71平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,42471.13元/平方米(按建筑面积计)楼层,30,房号,3011,用途,商务公寓,,建筑面积46.97平方米,户内面积,29.26平方米,分摊面积,17.71平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,41828.27元/平方米(按建筑面积计)楼层,30,房号,3012,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,41828.27元/平方米(按建筑面积计)楼层,30,房号,3013,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,41828.27元/平方米(按建筑面积计)楼层,30,房号,3014,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,41828.27元/平方米(按建筑面积计)楼层,30,房号,3015,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,41828.27元/平方米(按建筑面积计)楼层,30,房号,3016,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,41528.27元/平方米(按建筑面积计)楼层,30,房号,3017,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,41828.27元/平方米(按建筑面积计)楼层,30,房号,3018,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,41828.27元/平方米(按建筑面积计)楼层,30,房号,3019,用途,商务公寓,,建筑面积42.06平方米,户内面积,26.2平方米,分摊面积,15.86平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,星河天地华邸1栋,座号,一单元,合同号,--,拟售价格,42471.13元/平方米(按建筑面积计)楼层,30,房号,3020,用途,商务公寓,,建筑面积46.97平方米,户内面积,29.26平方米,分摊面积,17.71平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
