项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,39895元/平方米(按建筑面积计)楼层,20,房号,20A,用途,住宅,,建筑面积78.88平方米,户内面积,59.96平方米,分摊面积,18.92平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,40332元/平方米(按建筑面积计)楼层,20,房号,20B,用途,住宅,,建筑面积78.88平方米,户内面积,59.96平方米,分摊面积,18.92平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,39159元/平方米(按建筑面积计)楼层,20,房号,20C,用途,住宅,,建筑面积88.71平方米,户内面积,67.43平方米,分摊面积,21.28平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,39522元/平方米(按建筑面积计)楼层,20,房号,20D,用途,住宅,,建筑面积88.71平方米,户内面积,67.43平方米,分摊面积,21.28平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,39845元/平方米(按建筑面积计)楼层,19,房号,19A,用途,住宅,,建筑面积78.88平方米,户内面积,59.96平方米,分摊面积,18.92平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,40281元/平方米(按建筑面积计)楼层,19,房号,19B,用途,住宅,,建筑面积78.88平方米,户内面积,59.96平方米,分摊面积,18.92平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,39109元/平方米(按建筑面积计)楼层,19,房号,19C,用途,住宅,,建筑面积88.71平方米,户内面积,67.43平方米,分摊面积,21.28平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,39471元/平方米(按建筑面积计)楼层,19,房号,19D,用途,住宅,,建筑面积88.71平方米,户内面积,67.43平方米,分摊面积,21.28平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,39794元/平方米(按建筑面积计)楼层,18,房号,18A,用途,住宅,,建筑面积78.88平方米,户内面积,59.96平方米,分摊面积,18.92平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,40231元/平方米(按建筑面积计)楼层,18,房号,18B,用途,住宅,,建筑面积78.88平方米,户内面积,59.96平方米,分摊面积,18.92平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,39058元/平方米(按建筑面积计)楼层,18,房号,18C,用途,住宅,,建筑面积88.71平方米,户内面积,67.43平方米,分摊面积,21.28平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,39421元/平方米(按建筑面积计)楼层,18,房号,18D,用途,住宅,,建筑面积88.71平方米,户内面积,67.43平方米,分摊面积,21.28平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,39744元/平方米(按建筑面积计)楼层,17,房号,17A,用途,住宅,,建筑面积78.88平方米,户内面积,59.96平方米,分摊面积,18.92平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,40180元/平方米(按建筑面积计)楼层,17,房号,17B,用途,住宅,,建筑面积78.88平方米,户内面积,59.96平方米,分摊面积,18.92平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,39008元/平方米(按建筑面积计)楼层,17,房号,17C,用途,住宅,,建筑面积88.71平方米,户内面积,67.43平方米,分摊面积,21.28平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,39370元/平方米(按建筑面积计)楼层,17,房号,17D,用途,住宅,,建筑面积88.71平方米,户内面积,67.43平方米,分摊面积,21.28平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,39643元/平方米(按建筑面积计)楼层,16,房号,16A,用途,住宅,,建筑面积78.88平方米,户内面积,59.96平方米,分摊面积,18.92平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,40079元/平方米(按建筑面积计)楼层,16,房号,16B,用途,住宅,,建筑面积78.88平方米,户内面积,59.96平方米,分摊面积,18.92平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,38907元/平方米(按建筑面积计)楼层,16,房号,16C,用途,住宅,,建筑面积88.71平方米,户内面积,67.43平方米,分摊面积,21.28平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,39269元/平方米(按建筑面积计)楼层,16,房号,16D,用途,住宅,,建筑面积88.71平方米,户内面积,67.43平方米,分摊面积,21.28平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,深(龙)网预买字(2019)26578号,拟售价格,--元/平方米(按建筑面积计)楼层,15,房号,15A,用途,住宅,,建筑面积78.88平方米,户内面积,59.96平方米,分摊面积,18.92平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,40029元/平方米(按建筑面积计)楼层,15,房号,15B,用途,住宅,,建筑面积78.88平方米,户内面积,59.96平方米,分摊面积,18.92平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,38856元/平方米(按建筑面积计)楼层,15,房号,15C,用途,住宅,,建筑面积88.71平方米,户内面积,67.43平方米,分摊面积,21.28平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,39219元/平方米(按建筑面积计)楼层,15,房号,15D,用途,住宅,,建筑面积88.71平方米,户内面积,67.43平方米,分摊面积,21.28平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,39542元/平方米(按建筑面积计)楼层,14,房号,14A,用途,住宅,,建筑面积78.88平方米,户内面积,59.96平方米,分摊面积,18.92平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,39978元/平方米(按建筑面积计)楼层,14,房号,14B,用途,住宅,,建筑面积78.88平方米,户内面积,59.96平方米,分摊面积,18.92平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,38806元/平方米(按建筑面积计)楼层,14,房号,14C,用途,住宅,,建筑面积88.71平方米,户内面积,67.43平方米,分摊面积,21.28平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,39168元/平方米(按建筑面积计)楼层,14,房号,14D,用途,住宅,,建筑面积88.71平方米,户内面积,67.43平方米,分摊面积,21.28平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,39491元/平方米(按建筑面积计)楼层,13,房号,13A,用途,住宅,,建筑面积78.88平方米,户内面积,59.96平方米,分摊面积,18.92平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,39928元/平方米(按建筑面积计)楼层,13,房号,13B,用途,住宅,,建筑面积78.88平方米,户内面积,59.96平方米,分摊面积,18.92平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,38755元/平方米(按建筑面积计)楼层,13,房号,13C,用途,住宅,,建筑面积88.71平方米,户内面积,67.43平方米,分摊面积,21.28平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,39118元/平方米(按建筑面积计)楼层,13,房号,13D,用途,住宅,,建筑面积88.71平方米,户内面积,67.43平方米,分摊面积,21.28平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,39441元/平方米(按建筑面积计)楼层,12,房号,12A,用途,住宅,,建筑面积78.88平方米,户内面积,59.96平方米,分摊面积,18.92平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,39877元/平方米(按建筑面积计)楼层,12,房号,12B,用途,住宅,,建筑面积78.88平方米,户内面积,59.96平方米,分摊面积,18.92平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,38704元/平方米(按建筑面积计)楼层,12,房号,12C,用途,住宅,,建筑面积88.71平方米,户内面积,67.43平方米,分摊面积,21.28平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,39067元/平方米(按建筑面积计)楼层,12,房号,12D,用途,住宅,,建筑面积88.71平方米,户内面积,67.43平方米,分摊面积,21.28平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,深(龙)网预买字(2019)27228号,拟售价格,--元/平方米(按建筑面积计)楼层,11,房号,11A,用途,住宅,,建筑面积78.88平方米,户内面积,59.96平方米,分摊面积,18.92平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,39827元/平方米(按建筑面积计)楼层,11,房号,11B,用途,住宅,,建筑面积78.88平方米,户内面积,59.96平方米,分摊面积,18.92平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,38654元/平方米(按建筑面积计)楼层,11,房号,11C,用途,住宅,,建筑面积88.71平方米,户内面积,67.43平方米,分摊面积,21.28平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,39017元/平方米(按建筑面积计)楼层,11,房号,11D,用途,住宅,,建筑面积88.71平方米,户内面积,67.43平方米,分摊面积,21.28平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,深(龙)网预买字(2019)26864号,拟售价格,--元/平方米(按建筑面积计)楼层,10,房号,10A,用途,住宅,,建筑面积78.88平方米,户内面积,59.96平方米,分摊面积,18.92平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,39776元/平方米(按建筑面积计)楼层,10,房号,10B,用途,住宅,,建筑面积78.88平方米,户内面积,59.96平方米,分摊面积,18.92平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,38603元/平方米(按建筑面积计)楼层,10,房号,10C,用途,住宅,,建筑面积88.71平方米,户内面积,67.43平方米,分摊面积,21.28平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,38966元/平方米(按建筑面积计)楼层,10,房号,10D,用途,住宅,,建筑面积88.71平方米,户内面积,67.43平方米,分摊面积,21.28平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,39239元/平方米(按建筑面积计)楼层,09,房号,09A,用途,住宅,,建筑面积78.88平方米,户内面积,59.96平方米,分摊面积,18.92平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,39675元/平方米(按建筑面积计)楼层,09,房号,09B,用途,住宅,,建筑面积78.88平方米,户内面积,59.96平方米,分摊面积,18.92平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,38502元/平方米(按建筑面积计)楼层,09,房号,09C,用途,住宅,,建筑面积88.71平方米,户内面积,67.43平方米,分摊面积,21.28平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,38865元/平方米(按建筑面积计)楼层,09,房号,09D,用途,住宅,,建筑面积88.71平方米,户内面积,67.43平方米,分摊面积,21.28平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,39188元/平方米(按建筑面积计)楼层,08,房号,08A,用途,住宅,,建筑面积78.88平方米,户内面积,59.96平方米,分摊面积,18.92平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,39625元/平方米(按建筑面积计)楼层,08,房号,08B,用途,住宅,,建筑面积78.88平方米,户内面积,59.96平方米,分摊面积,18.92平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,38452元/平方米(按建筑面积计)楼层,08,房号,08C,用途,住宅,,建筑面积88.71平方米,户内面积,67.43平方米,分摊面积,21.28平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,38815元/平方米(按建筑面积计)楼层,08,房号,08D,用途,住宅,,建筑面积88.71平方米,户内面积,67.43平方米,分摊面积,21.28平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,39138元/平方米(按建筑面积计)楼层,07,房号,07A,用途,住宅,,建筑面积78.88平方米,户内面积,59.96平方米,分摊面积,18.92平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,39574元/平方米(按建筑面积计)楼层,07,房号,07B,用途,住宅,,建筑面积78.88平方米,户内面积,59.96平方米,分摊面积,18.92平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,38401元/平方米(按建筑面积计)楼层,07,房号,07C,用途,住宅,,建筑面积88.71平方米,户内面积,67.43平方米,分摊面积,21.28平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,38764元/平方米(按建筑面积计)楼层,07,房号,07D,用途,住宅,,建筑面积88.71平方米,户内面积,67.43平方米,分摊面积,21.28平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,38683元/平方米(按建筑面积计)楼层,06,房号,06A,用途,住宅,,建筑面积78.88平方米,户内面积,59.96平方米,分摊面积,18.92平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,39524元/平方米(按建筑面积计)楼层,06,房号,06B,用途,住宅,,建筑面积78.88平方米,户内面积,59.96平方米,分摊面积,18.92平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,38351元/平方米(按建筑面积计)楼层,06,房号,06C,用途,住宅,,建筑面积88.71平方米,户内面积,67.43平方米,分摊面积,21.28平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,38714元/平方米(按建筑面积计)楼层,06,房号,06D,用途,住宅,,建筑面积88.71平方米,户内面积,67.43平方米,分摊面积,21.28平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,38633元/平方米(按建筑面积计)楼层,05,房号,05A,用途,住宅,,建筑面积78.88平方米,户内面积,59.96平方米,分摊面积,18.92平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,39473元/平方米(按建筑面积计)楼层,05,房号,05B,用途,住宅,,建筑面积78.88平方米,户内面积,59.96平方米,分摊面积,18.92平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,38300元/平方米(按建筑面积计)楼层,05,房号,05C,用途,住宅,,建筑面积88.71平方米,户内面积,67.43平方米,分摊面积,21.28平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,38663元/平方米(按建筑面积计)楼层,05,房号,05D,用途,住宅,,建筑面积88.71平方米,户内面积,67.43平方米,分摊面积,21.28平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,38128元/平方米(按建筑面积计)楼层,04,房号,04A,用途,住宅,,建筑面积78.88平方米,户内面积,59.96平方米,分摊面积,18.92平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,38968元/平方米(按建筑面积计)楼层,04,房号,04B,用途,住宅,,建筑面积78.88平方米,户内面积,59.96平方米,分摊面积,18.92平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,37795元/平方米(按建筑面积计)楼层,04,房号,04C,用途,住宅,,建筑面积88.71平方米,户内面积,67.43平方米,分摊面积,21.28平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,37956元/平方米(按建筑面积计)楼层,04,房号,04D,用途,住宅,,建筑面积88.71平方米,户内面积,67.43平方米,分摊面积,21.28平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,38027元/平方米(按建筑面积计)楼层,03,房号,03A,用途,住宅,,建筑面积78.88平方米,户内面积,59.96平方米,分摊面积,18.92平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,38362元/平方米(按建筑面积计)楼层,03,房号,03B,用途,住宅,,建筑面积78.88平方米,户内面积,59.96平方米,分摊面积,18.92平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,深(龙)网预买字(2019)26238号,拟售价格,--元/平方米(按建筑面积计)楼层,03,房号,03C,用途,住宅,,建筑面积88.71平方米,户内面积,67.43平方米,分摊面积,21.28平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,37855元/平方米(按建筑面积计)楼层,03,房号,03D,用途,住宅,,建筑面积88.71平方米,户内面积,67.43平方米,分摊面积,21.28平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,37553元/平方米(按建筑面积计)楼层,02,房号,02A,用途,住宅,,建筑面积78.88平方米,户内面积,59.96平方米,分摊面积,18.92平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,37377元/平方米(按建筑面积计)楼层,02,房号,02D,用途,住宅,,建筑面积88.71平方米,户内面积,67.43平方米,分摊面积,21.28平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,76287元/平方米(按建筑面积计)楼层,半地下01,房号,半地下0101,用途,商铺,,建筑面积87.73平方米,户内面积,85.62平方米,分摊面积,2.11平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,76695元/平方米(按建筑面积计)楼层,半地下01,房号,半地下0102,用途,商铺,,建筑面积110.56平方米,户内面积,107.9平方米,分摊面积,2.66平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,65858元/平方米(按建筑面积计)楼层,半地下01,房号,半地下0103,用途,商铺,,建筑面积114.03平方米,户内面积,111.29平方米,分摊面积,2.74平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,67449元/平方米(按建筑面积计)楼层,半地下01,房号,半地下0104,用途,商铺,,建筑面积104.5平方米,户内面积,101.98平方米,分摊面积,2.52平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,56332元/平方米(按建筑面积计)楼层,半地下01,房号,半地下0105,用途,商铺,,建筑面积149.1平方米,户内面积,145.52平方米,分摊面积,3.58平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,66272元/平方米(按建筑面积计)楼层,半地下01,房号,半地下0106,用途,商铺,,建筑面积126.94平方米,户内面积,123.88平方米,分摊面积,3.06平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,71701元/平方米(按建筑面积计)楼层,半地下01,房号,半地下0107,用途,商铺,,建筑面积106.36平方米,户内面积,101.22平方米,分摊面积,5.14平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,君华天第家园1号楼,座号,--,合同号,--,拟售价格,70249元/平方米(按建筑面积计)楼层,半地下01,房号,半地下0108,用途,商铺,,建筑面积152.28平方米,户内面积,145.04平方米,分摊面积,7.24平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
