项目楼栋情况,悦千山雅园悦千山雅园1栋,座号,1栋,合同号,--,拟售价格,48465.13元/平方米(按建筑面积计)楼层,18,房号,18F,用途,住宅,,建筑面积63.63平方米,户内面积,49.23平方米,分摊面积,14.4平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,悦千山雅园悦千山雅园1栋,座号,1栋,合同号,--,拟售价格,48230.52元/平方米(按建筑面积计)楼层,18,房号,18G,用途,住宅,,建筑面积63.63平方米,户内面积,49.23平方米,分摊面积,14.4平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,悦千山雅园悦千山雅园1栋,座号,1栋,合同号,--,拟售价格,48699.73元/平方米(按建筑面积计)楼层,18,房号,18H,用途,住宅,,建筑面积63.63平方米,户内面积,49.23平方米,分摊面积,14.4平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,悦千山雅园悦千山雅园1栋,座号,1栋,合同号,--,拟售价格,48447.95元/平方米(按建筑面积计)楼层,18,房号,18I,用途,住宅,,建筑面积63.63平方米,户内面积,49.23平方米,分摊面积,14.4平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,悦千山雅园悦千山雅园1栋,座号,1栋,合同号,--,拟售价格,48805.02元/平方米(按建筑面积计)楼层,18,房号,18J,用途,住宅,,建筑面积63.5平方米,户内面积,49.13平方米,分摊面积,14.37平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,悦千山雅园悦千山雅园1栋,座号,1栋,合同号,--,拟售价格,49862.09元/平方米(按建筑面积计)楼层,18,房号,18K,用途,住宅,,建筑面积87.87平方米,户内面积,67.97平方米,分摊面积,19.9平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,悦千山雅园悦千山雅园1栋,座号,1栋,合同号,--,拟售价格,46325.11元/平方米(按建筑面积计)楼层,18,房号,18L,用途,住宅,,建筑面积63.63平方米,户内面积,49.23平方米,分摊面积,14.4平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,悦千山雅园悦千山雅园1栋,座号,1栋,合同号,--,拟售价格,46451元/平方米(按建筑面积计)楼层,18,房号,18M,用途,住宅,,建筑面积63.63平方米,户内面积,49.23平方米,分摊面积,14.4平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,悦千山雅园悦千山雅园1栋,座号,1栋,合同号,--,拟售价格,46531.13元/平方米(按建筑面积计)楼层,18,房号,18N,用途,住宅,,建筑面积63.63平方米,户内面积,49.23平方米,分摊面积,14.4平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,悦千山雅园悦千山雅园1栋,座号,1栋,合同号,--,拟售价格,53051.77元/平方米(按建筑面积计)楼层,18,房号,18O,用途,住宅,,建筑面积91.69平方米,户内面积,70.85平方米,分摊面积,20.84平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,悦千山雅园悦千山雅园1栋,座号,1栋,合同号,--,拟售价格,49984.32元/平方米(按建筑面积计)楼层,16,房号,16A,用途,住宅,,建筑面积63.39平方米,户内面积,49.04平方米,分摊面积,14.35平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,悦千山雅园悦千山雅园1栋,座号,1栋,合同号,--,拟售价格,49097.41元/平方米(按建筑面积计)楼层,16,房号,16B,用途,住宅,,建筑面积63.63平方米,户内面积,49.23平方米,分摊面积,14.4平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,悦千山雅园悦千山雅园1栋,座号,1栋,合同号,--,拟售价格,48593.84元/平方米(按建筑面积计)楼层,16,房号,16C,用途,住宅,,建筑面积63.63平方米,户内面积,49.23平方米,分摊面积,14.4平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,悦千山雅园悦千山雅园1栋,座号,1栋,合同号,--,拟售价格,47392.2元/平方米(按建筑面积计)楼层,16,房号,16D,用途,住宅,,建筑面积63.63平方米,户内面积,49.23平方米,分摊面积,14.4平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,悦千山雅园悦千山雅园1栋,座号,1栋,合同号,--,拟售价格,46848.62元/平方米(按建筑面积计)楼层,16,房号,16E,用途,住宅,,建筑面积63.63平方米,户内面积,49.23平方米,分摊面积,14.4平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,悦千山雅园悦千山雅园1栋,座号,1栋,合同号,--,拟售价格,48302.04元/平方米(按建筑面积计)楼层,16,房号,16F,用途,住宅,,建筑面积63.63平方米,户内面积,49.23平方米,分摊面积,14.4平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,悦千山雅园悦千山雅园1栋,座号,1栋,合同号,--,拟售价格,48067.44元/平方米(按建筑面积计)楼层,16,房号,16G,用途,住宅,,建筑面积63.63平方米,户内面积,49.23平方米,分摊面积,14.4平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,悦千山雅园悦千山雅园1栋,座号,1栋,合同号,--,拟售价格,48536.67元/平方米(按建筑面积计)楼层,16,房号,16H,用途,住宅,,建筑面积63.63平方米,户内面积,49.23平方米,分摊面积,14.4平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,悦千山雅园悦千山雅园1栋,座号,1栋,合同号,--,拟售价格,48284.87元/平方米(按建筑面积计)楼层,16,房号,16I,用途,住宅,,建筑面积63.63平方米,户内面积,49.23平方米,分摊面积,14.4平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,悦千山雅园悦千山雅园1栋,座号,1栋,合同号,--,拟售价格,48641.95元/平方米(按建筑面积计)楼层,16,房号,16J,用途,住宅,,建筑面积63.5平方米,户内面积,49.13平方米,分摊面积,14.37平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,悦千山雅园悦千山雅园1栋,座号,1栋,合同号,--,拟售价格,49699.02元/平方米(按建筑面积计)楼层,16,房号,16K,用途,住宅,,建筑面积87.87平方米,户内面积,67.97平方米,分摊面积,19.9平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,悦千山雅园悦千山雅园1栋,座号,1栋,合同号,--,拟售价格,46162.03元/平方米(按建筑面积计)楼层,16,房号,16L,用途,住宅,,建筑面积63.63平方米,户内面积,49.23平方米,分摊面积,14.4平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,悦千山雅园悦千山雅园1栋,座号,1栋,合同号,--,拟售价格,46287.93元/平方米(按建筑面积计)楼层,16,房号,16M,用途,住宅,,建筑面积63.63平方米,户内面积,49.23平方米,分摊面积,14.4平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,悦千山雅园悦千山雅园1栋,座号,1栋,合同号,--,拟售价格,46368.05元/平方米(按建筑面积计)楼层,16,房号,16N,用途,住宅,,建筑面积63.63平方米,户内面积,49.23平方米,分摊面积,14.4平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,悦千山雅园悦千山雅园1栋,座号,1栋,合同号,--,拟售价格,52888.7元/平方米(按建筑面积计)楼层,16,房号,16O,用途,住宅,,建筑面积91.69平方米,户内面积,70.85平方米,分摊面积,20.84平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,悦千山雅园悦千山雅园1栋,座号,1栋,合同号,--,拟售价格,49603.8元/平方米(按建筑面积计)楼层,14,房号,14A,用途,住宅,,建筑面积63.39平方米,户内面积,49.04平方米,分摊面积,14.35平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,悦千山雅园悦千山雅园1栋,座号,1栋,合同号,--,拟售价格,48716.91元/平方米(按建筑面积计)楼层,14,房号,14B,用途,住宅,,建筑面积63.63平方米,户内面积,49.23平方米,分摊面积,14.4平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,悦千山雅园悦千山雅园1栋,座号,1栋,合同号,--,拟售价格,48213.34元/平方米(按建筑面积计)楼层,14,房号,14C,用途,住宅,,建筑面积63.63平方米,户内面积,49.23平方米,分摊面积,14.4平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,悦千山雅园悦千山雅园1栋,座号,1栋,合同号,--,拟售价格,47011.71元/平方米(按建筑面积计)楼层,14,房号,14D,用途,住宅,,建筑面积63.63平方米,户内面积,49.23平方米,分摊面积,14.4平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,悦千山雅园悦千山雅园1栋,座号,1栋,合同号,--,拟售价格,46468.13元/平方米(按建筑面积计)楼层,14,房号,14E,用途,住宅,,建筑面积63.63平方米,户内面积,49.23平方米,分摊面积,14.4平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,悦千山雅园悦千山雅园1栋,座号,1栋,合同号,--,拟售价格,47921.55元/平方米(按建筑面积计)楼层,14,房号,14F,用途,住宅,,建筑面积63.63平方米,户内面积,49.23平方米,分摊面积,14.4平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,悦千山雅园悦千山雅园1栋,座号,1栋,合同号,--,拟售价格,47686.94元/平方米(按建筑面积计)楼层,14,房号,14G,用途,住宅,,建筑面积63.63平方米,户内面积,49.23平方米,分摊面积,14.4平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,悦千山雅园悦千山雅园1栋,座号,1栋,合同号,--,拟售价格,48156.15元/平方米(按建筑面积计)楼层,14,房号,14H,用途,住宅,,建筑面积63.63平方米,户内面积,49.23平方米,分摊面积,14.4平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,悦千山雅园悦千山雅园1栋,座号,1栋,合同号,--,拟售价格,47904.37元/平方米(按建筑面积计)楼层,14,房号,14I,用途,住宅,,建筑面积63.63平方米,户内面积,49.23平方米,分摊面积,14.4平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,悦千山雅园悦千山雅园1栋,座号,1栋,合同号,--,拟售价格,48261.45元/平方米(按建筑面积计)楼层,14,房号,14J,用途,住宅,,建筑面积63.5平方米,户内面积,49.13平方米,分摊面积,14.37平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,悦千山雅园悦千山雅园1栋,座号,1栋,合同号,--,拟售价格,49318.52元/平方米(按建筑面积计)楼层,14,房号,14K,用途,住宅,,建筑面积87.87平方米,户内面积,67.97平方米,分摊面积,19.9平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,悦千山雅园悦千山雅园1栋,座号,1栋,合同号,--,拟售价格,45781.53元/平方米(按建筑面积计)楼层,14,房号,14L,用途,住宅,,建筑面积63.63平方米,户内面积,49.23平方米,分摊面积,14.4平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,悦千山雅园悦千山雅园1栋,座号,1栋,合同号,--,拟售价格,45907.42元/平方米(按建筑面积计)楼层,14,房号,14M,用途,住宅,,建筑面积63.63平方米,户内面积,49.23平方米,分摊面积,14.4平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,悦千山雅园悦千山雅园1栋,座号,1栋,合同号,--,拟售价格,45987.55元/平方米(按建筑面积计)楼层,14,房号,14N,用途,住宅,,建筑面积63.83平方米,户内面积,49.38平方米,分摊面积,14.45平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,悦千山雅园悦千山雅园1栋,座号,1栋,合同号,--,拟售价格,52508.19元/平方米(按建筑面积计)楼层,14,房号,14O,用途,住宅,,建筑面积91.41平方米,户内面积,70.64平方米,分摊面积,20.77平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,悦千山雅园悦千山雅园1栋,座号,1栋,合同号,--,拟售价格,49549.46元/平方米(按建筑面积计)楼层,12,房号,12A,用途,住宅,,建筑面积63.39平方米,户内面积,49.04平方米,分摊面积,14.35平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,悦千山雅园悦千山雅园1栋,座号,1栋,合同号,--,拟售价格,48662.55元/平方米(按建筑面积计)楼层,12,房号,12B,用途,住宅,,建筑面积63.63平方米,户内面积,49.23平方米,分摊面积,14.4平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
