项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,83639元/平方米(按建筑面积计)楼层,18层,房号,1802,用途,住宅,,建筑面积116.62平方米,户内面积,85.01平方米,分摊面积,31.61平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,88487元/平方米(按建筑面积计)楼层,18层,房号,1803,用途,住宅,,建筑面积120.96平方米,户内面积,88.18平方米,分摊面积,32.78平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,88032元/平方米(按建筑面积计)楼层,18层,房号,1805,用途,住宅,,建筑面积120.57平方米,户内面积,87.9平方米,分摊面积,32.67平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,91196元/平方米(按建筑面积计)楼层,38层,房号,3801,用途,住宅,,建筑面积120.97平方米,户内面积,88.19平方米,分摊面积,32.78平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,87439元/平方米(按建筑面积计)楼层,38层,房号,3802,用途,住宅,,建筑面积116.55平方米,户内面积,84.96平方米,分摊面积,31.59平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,92287元/平方米(按建筑面积计)楼层,38层,房号,3803,用途,住宅,,建筑面积120.96平方米,户内面积,88.18平方米,分摊面积,32.78平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,91832元/平方米(按建筑面积计)楼层,38层,房号,3805,用途,住宅,,建筑面积120.51平方米,户内面积,87.85平方米,分摊面积,32.66平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,85596元/平方米(按建筑面积计)楼层,8层,房号,801,用途,住宅,,建筑面积120.97平方米,户内面积,88.19平方米,分摊面积,32.78平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,81839元/平方米(按建筑面积计)楼层,8层,房号,802,用途,住宅,,建筑面积116.62平方米,户内面积,85.01平方米,分摊面积,31.61平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,86687元/平方米(按建筑面积计)楼层,8层,房号,803,用途,住宅,,建筑面积120.96平方米,户内面积,88.18平方米,分摊面积,32.78平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,86232元/平方米(按建筑面积计)楼层,8层,房号,805,用途,住宅,,建筑面积120.57平方米,户内面积,87.9平方米,分摊面积,32.67平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,87196元/平方米(按建筑面积计)楼层,17层,房号,1701,用途,住宅,,建筑面积120.97平方米,户内面积,88.19平方米,分摊面积,32.78平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,83439元/平方米(按建筑面积计)楼层,17层,房号,1702,用途,住宅,,建筑面积116.62平方米,户内面积,85.01平方米,分摊面积,31.61平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,88287元/平方米(按建筑面积计)楼层,17层,房号,1703,用途,住宅,,建筑面积120.96平方米,户内面积,88.18平方米,分摊面积,32.78平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,87832元/平方米(按建筑面积计)楼层,17层,房号,1705,用途,住宅,,建筑面积120.57平方米,户内面积,87.9平方米,分摊面积,32.67平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,89196元/平方米(按建筑面积计)楼层,27层,房号,2701,用途,住宅,,建筑面积120.97平方米,户内面积,88.19平方米,分摊面积,32.78平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,85439元/平方米(按建筑面积计)楼层,27层,房号,2702,用途,住宅,,建筑面积116.62平方米,户内面积,85.01平方米,分摊面积,31.61平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,90287元/平方米(按建筑面积计)楼层,27层,房号,2703,用途,住宅,,建筑面积120.96平方米,户内面积,88.18平方米,分摊面积,32.78平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,89832元/平方米(按建筑面积计)楼层,27层,房号,2705,用途,住宅,,建筑面积120.57平方米,户内面积,87.9平方米,分摊面积,32.67平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,90996元/平方米(按建筑面积计)楼层,37层,房号,3701,用途,住宅,,建筑面积120.97平方米,户内面积,88.19平方米,分摊面积,32.78平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,87239元/平方米(按建筑面积计)楼层,37层,房号,3702,用途,住宅,,建筑面积116.62平方米,户内面积,85.01平方米,分摊面积,31.61平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,92087元/平方米(按建筑面积计)楼层,37层,房号,3703,用途,住宅,,建筑面积120.96平方米,户内面积,88.18平方米,分摊面积,32.78平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,91632元/平方米(按建筑面积计)楼层,37层,房号,3705,用途,住宅,,建筑面积120.57平方米,户内面积,87.9平方米,分摊面积,32.67平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,85396元/平方米(按建筑面积计)楼层,7层,房号,701,用途,住宅,,建筑面积120.97平方米,户内面积,88.19平方米,分摊面积,32.78平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,81639元/平方米(按建筑面积计)楼层,7层,房号,702,用途,住宅,,建筑面积116.62平方米,户内面积,85.01平方米,分摊面积,31.61平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,86487元/平方米(按建筑面积计)楼层,7层,房号,703,用途,住宅,,建筑面积120.96平方米,户内面积,88.18平方米,分摊面积,32.78平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,86032元/平方米(按建筑面积计)楼层,7层,房号,705,用途,住宅,,建筑面积120.57平方米,户内面积,87.9平方米,分摊面积,32.67平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,86996元/平方米(按建筑面积计)楼层,16层,房号,1601,用途,住宅,,建筑面积120.97平方米,户内面积,88.19平方米,分摊面积,32.78平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,83239元/平方米(按建筑面积计)楼层,16层,房号,1602,用途,住宅,,建筑面积116.62平方米,户内面积,85.01平方米,分摊面积,31.61平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,88087元/平方米(按建筑面积计)楼层,16层,房号,1603,用途,住宅,,建筑面积120.96平方米,户内面积,88.18平方米,分摊面积,32.78平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,87632元/平方米(按建筑面积计)楼层,16层,房号,1605,用途,住宅,,建筑面积120.57平方米,户内面积,87.9平方米,分摊面积,32.67平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,深(宝)网预买字(2019)31887号,拟售价格,--元/平方米(按建筑面积计)楼层,26层,房号,2601,用途,住宅,,建筑面积120.97平方米,户内面积,88.19平方米,分摊面积,32.78平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,85239元/平方米(按建筑面积计)楼层,26层,房号,2602,用途,住宅,,建筑面积116.62平方米,户内面积,85.01平方米,分摊面积,31.61平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,90087元/平方米(按建筑面积计)楼层,26层,房号,2603,用途,住宅,,建筑面积120.96平方米,户内面积,88.18平方米,分摊面积,32.78平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,89632元/平方米(按建筑面积计)楼层,26层,房号,2605,用途,住宅,,建筑面积120.57平方米,户内面积,87.9平方米,分摊面积,32.67平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,90796元/平方米(按建筑面积计)楼层,36层,房号,3601,用途,住宅,,建筑面积120.97平方米,户内面积,88.19平方米,分摊面积,32.78平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,87039元/平方米(按建筑面积计)楼层,36层,房号,3602,用途,住宅,,建筑面积116.62平方米,户内面积,85.01平方米,分摊面积,31.61平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,91887元/平方米(按建筑面积计)楼层,36层,房号,3603,用途,住宅,,建筑面积120.96平方米,户内面积,88.18平方米,分摊面积,32.78平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,91432元/平方米(按建筑面积计)楼层,36层,房号,3605,用途,住宅,,建筑面积120.57平方米,户内面积,87.9平方米,分摊面积,32.67平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,85196元/平方米(按建筑面积计)楼层,6层,房号,601,用途,住宅,,建筑面积120.97平方米,户内面积,88.19平方米,分摊面积,32.78平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,81439元/平方米(按建筑面积计)楼层,6层,房号,602,用途,住宅,,建筑面积116.62平方米,户内面积,85.01平方米,分摊面积,31.61平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,86287元/平方米(按建筑面积计)楼层,6层,房号,603,用途,住宅,,建筑面积120.96平方米,户内面积,88.18平方米,分摊面积,32.78平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,85832元/平方米(按建筑面积计)楼层,6层,房号,605,用途,住宅,,建筑面积120.57平方米,户内面积,87.9平方米,分摊面积,32.67平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,86796元/平方米(按建筑面积计)楼层,15层,房号,1501,用途,住宅,,建筑面积120.97平方米,户内面积,88.19平方米,分摊面积,32.78平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,83039元/平方米(按建筑面积计)楼层,15层,房号,1502,用途,住宅,,建筑面积116.62平方米,户内面积,85.01平方米,分摊面积,31.61平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,87887元/平方米(按建筑面积计)楼层,15层,房号,1503,用途,住宅,,建筑面积120.96平方米,户内面积,88.18平方米,分摊面积,32.78平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,87432元/平方米(按建筑面积计)楼层,15层,房号,1505,用途,住宅,,建筑面积120.57平方米,户内面积,87.9平方米,分摊面积,32.67平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,88796元/平方米(按建筑面积计)楼层,25层,房号,2501,用途,住宅,,建筑面积120.97平方米,户内面积,88.19平方米,分摊面积,32.78平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,85039元/平方米(按建筑面积计)楼层,25层,房号,2502,用途,住宅,,建筑面积116.62平方米,户内面积,85.01平方米,分摊面积,31.61平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,89887元/平方米(按建筑面积计)楼层,25层,房号,2503,用途,住宅,,建筑面积120.96平方米,户内面积,88.18平方米,分摊面积,32.78平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,89432元/平方米(按建筑面积计)楼层,25层,房号,2505,用途,住宅,,建筑面积120.57平方米,户内面积,87.9平方米,分摊面积,32.67平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,90596元/平方米(按建筑面积计)楼层,35层,房号,3501,用途,住宅,,建筑面积120.97平方米,户内面积,88.19平方米,分摊面积,32.78平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,86839元/平方米(按建筑面积计)楼层,35层,房号,3502,用途,住宅,,建筑面积116.62平方米,户内面积,85.01平方米,分摊面积,31.61平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,91687元/平方米(按建筑面积计)楼层,35层,房号,3503,用途,住宅,,建筑面积120.96平方米,户内面积,88.18平方米,分摊面积,32.78平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,91232元/平方米(按建筑面积计)楼层,35层,房号,3505,用途,住宅,,建筑面积120.57平方米,户内面积,87.9平方米,分摊面积,32.67平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,84846元/平方米(按建筑面积计)楼层,5层,房号,501,用途,住宅,,建筑面积120.57平方米,户内面积,87.9平方米,分摊面积,32.67平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,81089元/平方米(按建筑面积计)楼层,5层,房号,502,用途,住宅,,建筑面积115.86平方米,户内面积,84.46平方米,分摊面积,31.4平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,85937元/平方米(按建筑面积计)楼层,5层,房号,503,用途,住宅,,建筑面积120.56平方米,户内面积,87.89平方米,分摊面积,32.67平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,85482元/平方米(按建筑面积计)楼层,5层,房号,505,用途,住宅,,建筑面积122.42平方米,户内面积,89.25平方米,分摊面积,33.17平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,86596元/平方米(按建筑面积计)楼层,14层,房号,1401,用途,住宅,,建筑面积120.97平方米,户内面积,88.19平方米,分摊面积,32.78平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,82839元/平方米(按建筑面积计)楼层,14层,房号,1402,用途,住宅,,建筑面积116.62平方米,户内面积,85.01平方米,分摊面积,31.61平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,87687元/平方米(按建筑面积计)楼层,14层,房号,1403,用途,住宅,,建筑面积120.96平方米,户内面积,88.18平方米,分摊面积,32.78平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,87232元/平方米(按建筑面积计)楼层,14层,房号,1405,用途,住宅,,建筑面积120.57平方米,户内面积,87.9平方米,分摊面积,32.67平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,88596元/平方米(按建筑面积计)楼层,24层,房号,2401,用途,住宅,,建筑面积120.97平方米,户内面积,88.19平方米,分摊面积,32.78平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,84839元/平方米(按建筑面积计)楼层,24层,房号,2402,用途,住宅,,建筑面积116.62平方米,户内面积,85.01平方米,分摊面积,31.61平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,89687元/平方米(按建筑面积计)楼层,24层,房号,2403,用途,住宅,,建筑面积120.96平方米,户内面积,88.18平方米,分摊面积,32.78平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,89232元/平方米(按建筑面积计)楼层,24层,房号,2405,用途,住宅,,建筑面积120.57平方米,户内面积,87.9平方米,分摊面积,32.67平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,90396元/平方米(按建筑面积计)楼层,34层,房号,3401,用途,住宅,,建筑面积120.97平方米,户内面积,88.19平方米,分摊面积,32.78平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,86639元/平方米(按建筑面积计)楼层,34层,房号,3402,用途,住宅,,建筑面积116.62平方米,户内面积,85.01平方米,分摊面积,31.61平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,91487元/平方米(按建筑面积计)楼层,34层,房号,3403,用途,住宅,,建筑面积120.96平方米,户内面积,88.18平方米,分摊面积,32.78平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,91032元/平方米(按建筑面积计)楼层,34层,房号,3405,用途,住宅,,建筑面积120.57平方米,户内面积,87.9平方米,分摊面积,32.67平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,88396元/平方米(按建筑面积计)楼层,23层,房号,2301,用途,住宅,,建筑面积120.97平方米,户内面积,88.19平方米,分摊面积,32.78平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,84639元/平方米(按建筑面积计)楼层,23层,房号,2302,用途,住宅,,建筑面积116.62平方米,户内面积,85.01平方米,分摊面积,31.61平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,89487元/平方米(按建筑面积计)楼层,23层,房号,2303,用途,住宅,,建筑面积120.96平方米,户内面积,88.18平方米,分摊面积,32.78平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,89032元/平方米(按建筑面积计)楼层,23层,房号,2305,用途,住宅,,建筑面积120.57平方米,户内面积,87.9平方米,分摊面积,32.67平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,天悦壹号玺苑1栋,座号,C,合同号,--,拟售价格,90196元/平方米(按建筑面积计)楼层,33层,房号,3301,用途,住宅,,建筑面积120.97平方米,户内面积,88.19平方米,分摊面积,32.78平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
